building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area_percentage,height_percentage,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other,damage_grade
565482,20,261,10900,2,5,5,5,t,w,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565510,26,1377,4144,2,10,6,5,t,w,q,f,x,s,d,0,0,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
565530,17,984,9524,3,20,16,6,t,r,n,f,x,s,u,0,1,0,0,0,0,0,0,0,0,0,w,1,0,0,0,0,0,0,0,0,0,0,0,2
565545,10,1140,5145,3,15,4,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565547,26,1028,11986,2,10,7,4,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
565578,0,676,4774,3,20,6,7,t,r,n,f,q,s,d,1,1,0,0,1,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565604,6,37,7962,1,0,2,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565646,30,73,10557,2,40,8,4,o,r,n,x,q,s,d,0,1,0,0,0,1,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,2
565659,16,353,2209,2,75,9,6,t,r,q,x,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565754,27,390,3853,2,45,7,6,t,r,n,f,q,t,d,1,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
565791,22,791,2775,2,30,7,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565802,10,310,5331,2,10,5,4,n,r,n,f,q,s,d,0,1,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565819,27,548,10505,2,20,6,6,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565821,7,901,4726,3,25,9,6,t,r,q,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2
565841,17,682,6082,3,25,7,8,t,r,n,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
565888,27,548,1119,3,15,23,10,t,r,n,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
565890,17,1357,4559,2,25,5,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,2
565898,30,73,12532,2,55,10,5,n,r,n,f,q,s,u,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,2
565902,21,9,12328,3,25,6,6,n,r,n,f,x,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
565919,20,1217,6584,2,0,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,0,1,0,0,0,0,0,0,0,0,3
565928,8,374,6723,2,50,5,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,3
565952,26,1132,8649,2,20,7,6,t,w,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,a,0,0,0,0,0,0,0,0,0,0,0,0,2
565983,11,1416,3047,1,15,13,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566005,21,30,6008,2,15,6,4,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566013,12,43,6621,2,25,6,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566023,30,266,10909,2,20,9,4,n,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566029,3,574,8555,3,35,11,6,t,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566039,25,843,2289,1,10,6,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
566056,2,1321,3593,2,5,7,5,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566061,10,1097,10999,2,5,4,5,t,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,1,2
566099,20,158,9229,2,15,7,6,t,r,q,f,x,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566126,11,364,2834,2,10,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566135,10,417,634,2,40,12,6,t,r,q,x,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566139,23,1090,12426,2,10,8,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566171,8,1373,958,2,35,4,6,n,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566184,10,1224,11407,1,55,4,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566185,21,782,3897,2,0,7,6,t,w,n,f,x,s,d,0,0,0,0,0,0,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,1
566190,11,164,4014,1,10,13,3,t,r,n,x,j,s,d,1,0,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566215,6,275,458,2,10,8,4,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566224,17,944,12124,1,20,3,2,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566237,20,1234,9623,2,0,6,2,o,r,n,f,q,t,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
566245,7,773,11691,1,20,4,3,t,r,n,f,j,s,d,0,0,1,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566246,20,190,10590,2,25,7,5,t,w,q,f,x,s,u,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566280,6,981,9951,2,25,9,7,t,r,q,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566350,6,398,4512,2,15,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,1,1,0,0,0,0,0,0,0,0,0,3
566369,6,898,4483,4,10,23,12,t,i,x,v,s,s,d,0,0,0,0,0,0,0,0,0,1,0,v,1,1,0,0,0,0,1,0,0,0,0,0,2
566388,7,423,10838,2,15,4,5,t,r,n,f,q,t,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566434,7,1166,406,1,0,12,3,t,i,n,v,j,s,d,0,0,0,0,0,1,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566436,8,812,10606,3,35,6,7,o,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566446,12,68,7463,2,20,14,4,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566453,6,1135,3274,2,55,7,6,n,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566469,8,1414,5064,3,25,6,7,t,r,q,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566470,16,1014,797,2,15,6,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566484,6,673,2803,2,0,9,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566539,10,151,7723,4,5,18,12,t,i,x,v,s,t,d,0,0,0,0,0,0,0,0,1,0,0,v,2,1,0,0,1,0,0,0,0,0,0,0,1
566549,9,713,7624,1,15,7,3,t,u,n,x,j,s,d,0,0,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
566560,6,933,7731,2,25,10,5,t,r,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,3
566588,4,512,11269,3,15,11,8,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566622,8,1004,3124,2,40,6,6,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566628,4,55,11218,2,25,6,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566633,11,883,12256,3,95,4,6,t,r,q,f,q,o,d,1,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566684,6,1287,12398,2,20,9,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566753,7,1265,4059,2,65,10,7,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566760,21,408,6798,3,30,4,8,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566785,11,883,3074,4,85,12,10,t,r,n,x,x,j,d,1,0,0,0,1,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566806,10,1382,1903,2,15,6,5,t,u,n,x,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566826,6,457,7856,2,25,8,6,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566828,20,174,5775,2,20,7,5,t,w,q,f,q,s,d,0,1,0,0,0,0,0,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566847,30,73,4607,1,20,12,2,t,r,n,v,j,s,d,0,1,0,0,0,1,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
566870,13,730,9279,2,15,9,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566873,4,212,4711,2,15,6,5,t,r,n,f,q,s,d,0,1,0,0,0,1,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2
566888,7,1328,5612,2,5,10,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,2
566904,27,390,4262,3,35,19,5,t,r,n,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,3,0,0,0,0,0,0,0,0,0,0,0,3
566905,21,1093,7241,2,10,5,4,t,r,q,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566932,17,1352,4168,3,5,21,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566936,13,777,8033,2,25,10,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
566963,4,605,6807,1,20,14,3,n,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2
566986,22,816,4740,3,45,13,9,n,r,n,f,x,s,d,0,1,0,1,0,1,1,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
566987,8,561,10602,3,40,7,8,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567025,11,161,2201,2,30,8,6,o,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567052,5,260,3807,1,15,6,3,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
567056,7,749,5327,2,0,8,5,n,r,q,f,x,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567102,30,259,8855,2,25,8,5,n,r,n,x,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,1,2
567162,26,762,10996,3,70,11,7,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567186,7,438,11589,2,35,8,6,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567190,15,465,12493,3,15,14,5,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567192,7,129,2127,2,20,9,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567199,26,991,2170,2,5,8,5,t,w,q,f,q,s,d,0,0,0,0,0,0,1,0,0,0,0,a,0,0,0,0,0,0,0,0,0,0,0,0,3
567212,10,636,942,1,0,8,2,n,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567221,26,1215,8252,1,50,7,3,t,r,n,f,j,s,d,1,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567245,6,673,2685,3,40,8,5,t,r,n,f,q,s,d,1,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567291,8,696,4409,3,30,5,8,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567304,16,732,2321,2,10,9,6,n,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567307,11,1071,10551,2,5,7,6,t,r,n,f,q,s,d,0,1,1,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567324,16,1056,5167,2,30,9,5,t,r,n,x,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567335,25,700,9303,2,55,6,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567351,26,1023,11319,1,5,14,3,t,u,x,v,j,t,d,0,0,0,0,0,1,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,2
567393,15,1087,6015,2,5,7,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,2
567400,7,157,1320,2,30,14,4,t,r,n,x,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567415,16,244,2236,1,30,8,3,t,r,n,f,j,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567420,27,548,6721,1,20,8,3,o,u,n,x,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567434,6,994,10345,1,15,3,3,t,r,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567459,27,1394,4411,2,15,8,5,n,r,n,f,q,s,d,0,1,1,0,0,0,1,1,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,2
567465,8,1,2487,3,20,5,7,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567476,18,371,10351,2,15,6,8,t,h,n,f,x,t,d,0,0,1,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567481,14,1413,10703,2,25,14,6,t,u,x,v,q,j,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,0,1,0,0,0,0,0,0,0,0,2
567488,17,618,2348,1,30,5,2,t,r,q,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567493,8,501,8329,2,40,13,5,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,1,0,0,v,2,1,1,0,0,0,0,0,0,0,0,0,3
567503,27,216,7351,2,15,5,5,t,r,q,f,q,t,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567513,25,211,7045,2,30,5,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2
567525,26,1023,10220,2,5,6,5,t,r,n,f,x,s,d,0,0,0,0,0,1,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567528,7,901,11244,1,5,3,5,o,r,n,f,j,s,q,0,1,1,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567531,8,640,7843,3,85,6,8,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567583,3,574,7980,2,15,5,5,t,r,n,f,x,s,d,1,0,0,0,0,0,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567605,27,1155,7854,2,30,15,6,n,r,n,x,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567664,10,1278,2463,3,25,10,6,t,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567673,21,363,2214,3,25,6,6,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
567714,17,944,483,3,30,6,6,t,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567717,20,1339,6898,2,15,7,4,n,w,q,f,x,s,d,0,1,0,0,0,0,1,1,1,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,1
567734,22,1320,11775,2,25,3,4,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2
567774,27,548,10505,2,10,7,6,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567797,6,704,2312,1,90,8,4,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,2
567903,20,158,1658,1,10,7,4,t,u,q,f,j,t,d,0,0,0,0,0,0,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
567931,26,761,1433,2,70,17,6,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567946,3,1387,10110,5,75,4,11,n,r,n,f,q,o,d,1,0,0,0,1,1,1,1,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
567962,0,1036,9319,3,15,7,9,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,1,0,0,0,0,0,0,0,0,0,1,1
567977,26,1050,11056,2,0,20,6,t,u,n,v,x,s,u,0,0,0,0,0,1,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
567999,7,7,6634,2,10,8,4,o,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568068,26,1001,12258,2,15,3,5,t,r,n,f,x,s,d,0,1,0,0,0,0,1,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,2
568105,27,390,8573,4,90,3,12,t,r,n,f,q,j,d,1,1,0,0,1,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568126,7,238,3331,2,20,9,4,t,r,q,x,x,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568132,10,996,11501,3,10,5,8,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568193,6,923,1479,3,80,7,6,t,r,n,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568231,11,131,8614,3,25,14,9,t,r,q,x,q,s,d,1,1,0,0,1,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568276,21,694,1250,2,20,6,5,t,r,n,x,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,3
568302,8,41,7414,2,35,9,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,3
568316,6,673,6023,3,20,13,10,t,i,x,v,s,s,d,0,0,0,0,0,1,0,0,1,0,0,v,0,1,0,1,0,0,0,0,0,0,0,0,1
568333,29,285,2379,1,30,2,3,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568356,14,723,4126,2,65,10,6,o,r,n,f,q,s,d,0,1,0,0,0,0,0,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568397,20,1339,8556,1,0,19,3,t,i,n,v,j,s,d,0,0,0,1,0,1,1,0,1,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
568399,8,1004,7498,2,30,9,5,n,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,r,2,0,0,0,0,0,0,0,0,0,0,0,2
568458,13,925,7762,1,15,5,2,t,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568514,6,287,3107,3,15,7,6,t,r,q,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568568,2,1245,7159,2,20,8,5,t,r,q,f,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568659,10,151,5581,3,35,5,7,t,r,q,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,2
568661,22,381,1912,2,15,6,5,t,r,q,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568666,13,64,5523,2,20,6,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,1
568691,26,1028,881,2,35,5,5,n,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,0,0,0,0,0,0,0,0,0,0,0,0,3
568797,17,421,9540,2,25,6,7,t,r,n,x,x,s,d,0,1,1,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
568826,10,1055,10772,2,20,7,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568838,25,745,3722,2,25,9,4,t,r,n,v,q,s,d,0,1,0,1,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568859,21,1219,966,2,0,4,4,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,w,1,1,1,0,0,0,0,0,0,0,0,0,3
568872,17,869,12102,2,25,7,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,3,0,0,0,0,0,0,0,0,0,0,0,2
568885,22,1152,7292,2,10,6,5,t,r,n,f,q,s,d,0,1,0,0,0,0,1,1,0,0,1,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568892,21,477,11116,2,15,8,5,t,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,3
568897,26,1081,7210,1,0,8,4,t,r,n,f,j,j,d,0,0,0,0,0,1,0,0,0,0,0,a,1,0,0,0,0,0,0,0,0,0,0,0,2
568905,4,369,11904,2,25,10,5,t,r,q,f,q,s,d,0,1,0,0,0,0,1,1,0,0,0,v,2,0,0,0,0,0,0,0,0,0,0,0,2
568912,20,517,7494,1,10,3,5,t,w,n,f,j,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,1,1,0,0,0,0,0,0,0,0,0,2
568913,26,1089,10184,2,35,4,5,o,r,n,f,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568935,17,247,9390,2,25,11,5,t,r,n,x,x,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568962,6,1280,7956,2,30,6,7,t,r,n,f,q,t,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
568991,6,376,11743,2,25,11,6,t,r,q,f,q,s,d,1,0,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
569004,4,707,9930,1,0,4,5,n,r,n,f,j,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
569034,10,661,2330,2,35,5,4,t,r,n,v,q,s,d,0,1,0,0,0,0,0,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
569038,20,1209,11893,2,30,6,5,t,r,n,f,q,s,d,0,1,0,0,0,0,1,0,0,0,0,v,1,0,0,0,0,0,0,0,0,0,0,0,2
